time,id,pos,in_network
708,7,"[43.04146961473263, 51.90808821464571]",true
708,9,"[35.57099252168139, 56.823388524856306]",true
708,10,"[36.458259935279884, 45.06378984400735]",true
709,1,"[51.78453512371344, 43.24725915785048]",true
709,3,"[60.2151521399942, 25.11666612013808]",true
709,4,"[71.62049597604539, 36.241409390591336]",true
709,5,"[67.65950246468448, 53.50432861445874]",true
709,6,"[49.95267745809118, 54.594949336981486]",true
709,7,"[43.09527153001229, 51.992367428939204]",true
709,9,"[35.499171595260634, 56.89282232262258]",true
709,10,"[36.359189111601935, 45.07188938952981]",true
710,1,"[51.81608592107878, 43.282865853904504]",true
710,3,"[60.20797211045062, 25.017279570601968]",true
710,4,"[71.70113784864975, 36.182832332832135]",true
710,5,"[67.66213415078961, 53.502588880813]",true
710,6,"[49.954379178871626, 54.59581835343824]",true
710,7,"[43.14907344529196, 52.07664664323271]",true
710,9,"[35.42735066883987, 56.96225612038886]",true
