time,id,pos,in_network
808,7,"[42.800063510855686, 54.08437139766817]",true
808,8,"[35.8670151850106, 55.470023623294836]",true
808,9,"[28.651275536395854, 44.56191401057234]",true
808,10,"[36.465008413429025, 45.80767615792497]",true
809,1,"[41.541745493468454, 36.0478055084325]",true
809,2,"[51.610165699157015, 38.995780660251214]",true
809,3,"[56.93088695976514, 33.541373481866565]",true
809,4,"[68.7496989901992, 38.1063820304392]",true
809,5,"[51.98333866561607, 60.7216604003868]",true
809,6,"[58.731158610066885, 66.47713436119643]",true
809,7,"[42.87327335514254, 54.15070299519348]",true
809,8,"[35.873135339203735, 55.56764431395253]",true
809,9,"[28.638698294085547, 44.66091927344758]",true
809,10,"[36.451408282071675, 45.8112945544066]",true
